pathway,pval,padj,log2err,ES,NES,size,collection
KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING,0.47173489278752434,0.5863926792289366,0.08085891502800323,0.35373118135141174,0.9889639079198975,20,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION,2.3223452440419356e-5,1.8073904290587237e-4,0.5756102610711286,0.7281897368967956,2.099397262199376,23,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION,0.37065637065637064,0.4988533108833861,0.09374654224917187,0.3589374420832208,1.081802661095737,28,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY,0.780241935483871,0.802662680756396,0.0574877409561325,0.295068874535604,0.7908321391110225,18,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY,0.01667323383090457,0.0452198311474533,0.35248785758361917,0.6350852440583474,1.632042395827247,15,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY,0.24665391969407266,0.3730177554892925,0.11881503941226282,0.4139371075570992,1.1740235543491528,22,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY,0.0031070161494146497,0.011350120219290251,0.4317076958033464,0.6413881431587276,1.7931970886151296,20,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY,0.06182261797038705,0.13452640973249724,0.3217759180753611,0.519810687621213,1.4743060719328043,22,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY,0.1693548387096774,0.27811482687185557,0.15114876138548375,0.4735620540977705,1.2692226275420324,18,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY,0.3347457627118644,0.46091916558018253,0.10552093684319848,-0.3664764637491741,-1.0831046031109375,23,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119,0.060204188509007536,0.13304382398904135,0.3217759180753611,-0.4945910160635796,-1.4638564701334467,24,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC,0.7858585858585858,0.8038210678210678,0.057246113520288446,0.2890350673779785,0.7684988954280824,17,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING,0.368836291913215,0.4988533108833861,0.09528798461948437,-0.3909652283958234,-1.0648767524327185,17,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING,0.17372881355932204,0.2827041602465331,0.15315880868307333,-0.4197144485719175,-1.2404470578813185,23,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION,0.025468163169188877,0.06420846770823675,0.35248785758361917,0.5666041757866772,1.599245108460426,21,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE,0.499054820415879,0.6118548825646736,0.0762797180809272,0.33282915909097943,0.9957695539103149,27,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY,0.5755258126195029,0.6655395776655006,0.06961334388509648,0.3279042140085763,0.930013917061811,22,C2-CP-KEGG_MEDICUS
KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY,0.06237816764132553,0.13452640973249724,0.2529611230696109,0.5206509682434923,1.4556393198054935,20,C2-CP-KEGG_MEDICUS
