pathway,pval,padj,log2err,ES,NES,size,collection
MITSIADES_RESPONSE_TO_APLIDIN_DN,0.12286689419795221,0.2126411856768427,0.16440575583821013,0.2680431057612602,1.1515938257883196,244,C2-CGP
MITSIADES_RESPONSE_TO_APLIDIN_UP,0.012537699694677714,0.035144827108347154,0.3807304007227924,-0.2717326431074357,-1.2712695000387313,386,C2-CGP
MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN,0.06264501160092807,0.12910230186836,0.27650059925447157,-0.29341839065131786,-1.2378939246530924,155,C2-CGP
MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_UP,0.967741935483871,0.9751352192692323,0.039678720361338855,0.18446917963985374,0.7736653564715,193,C2-CGP
MMS_MOUSE_LYMPH_HIGH_4HRS_UP,0.10849909584086799,0.19463044679829292,0.18138312849840757,0.4199095129131419,1.310798036944028,33,C2-CGP
MODY_HIPPOCAMPUS_NEONATAL,2.9845220733172726e-7,2.9445717778476713e-6,0.674962860011025,0.7732684353290254,2.2822956427933305,25,C2-CGP
MODY_HIPPOCAMPUS_POSTNATAL,5.517225787384265e-9,7.354344586800515e-8,0.7614608014455848,0.7123653702736308,2.3637419132561264,46,C2-CGP
MODY_HIPPOCAMPUS_PRENATAL,8.715336187558095e-10,1.3736246846553828e-8,0.8012155746177786,0.7426221393441986,2.4164736387583052,41,C2-CGP
MOHANKUMAR_HOXA1_TARGETS_DN,0.028933765933002002,0.06916898345063503,0.35248785758361917,0.36982316609139,1.3885202296347687,87,C2-CGP
MOHANKUMAR_HOXA1_TARGETS_UP,5.535352882995419e-12,1.2275747190076566e-10,0.8870749883998732,0.4402651280867012,1.9677889421551087,365,C2-CGP
MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN,0.0011880662292350047,0.004831999820791763,0.45505986738722953,-0.49938501136843394,-1.761400392511039,53,C2-CGP
MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP,0.5212014134275619,0.6152071563088513,0.07061962471225905,0.28296901579252026,0.9672434560997759,53,C2-CGP
MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN,7.296897114254721e-4,0.003111199707280742,0.47727081536286214,0.3233679021211218,1.4398843431162918,342,C2-CGP
MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP,0.007372865156276245,0.022670429548010147,0.40701791892395395,0.2973427484040768,1.328917502945167,366,C2-CGP
MOOTHA_FFA_OXYDATION,4.173141343966957e-4,0.0019219554334968059,0.49849310876659025,0.6725035470059714,1.9122891401624862,22,C2-CGP
MOOTHA_GLUCONEOGENESIS,6.361232872056576e-5,3.690104068836523e-4,0.5384340963099162,0.7096085706139861,2.017798670940395,22,C2-CGP
MOOTHA_GLYCOGEN_METABOLISM,0.12915129151291513,0.2207939753952024,0.16693384871319314,0.514394545551493,1.3256501129168832,15,C2-CGP
MOOTHA_GLYCOLYSIS,9.881007949860198e-5,5.490422599190611e-4,0.5384340963099162,0.7665027055051405,2.0100903612359717,16,C2-CGP
MOOTHA_HUMAN_MITODB_6_2002,2.736757575841434e-44,8.572893106323293e-42,1.7328163498028297,0.6262572026372478,2.818194844876876,392,C2-CGP
MOOTHA_MITOCHONDRIA,4.104759694545089e-41,1.0286527794529993e-38,1.6719967162759382,0.6054691255574969,2.7348220788225466,411,C2-CGP
MOOTHA_PGC,1.6414708568859083e-27,1.5235281360578096e-25,1.3575740855908005,0.5539688693278716,2.4767678973568277,375,C2-CGP
MOOTHA_TCA,5.202797167265615e-7,4.865003619838668e-6,0.6594443980379349,0.8642353582529223,2.2272275438427305,15,C2-CGP
MOOTHA_VOXPHOS,4.232971467509691e-32,5.5830665776733076e-30,1.4745625013942514,0.8335959556588862,3.1192097998518147,85,C2-CGP
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN,1.8079171916009546e-4,9.367869545914146e-4,0.5188480777437918,0.5055415178620625,1.8402448990881017,75,C2-CGP
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP,0.042130007459823385,0.09653014980317323,0.3217759180753611,0.3944445400444198,1.407614648497744,68,C2-CGP
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN,8.590076271243254e-4,0.0035997878153404004,0.47727081536286214,0.37427384499988003,1.546136118202383,173,C2-CGP
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP,0.32597623089983024,0.43336680882492024,0.09374654224917187,0.24728416905540646,1.0511749598598445,225,C2-CGP
MOREIRA_RESPONSE_TO_TSA_UP,1.1093434512847118e-6,9.788784115913689e-6,0.6435518361507222,0.7478663463940355,2.2229077091468583,26,C2-CGP
MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_DN,0.11623616236162361,0.2045560553920146,0.17669426893849804,0.517854506964447,1.3345668059056337,15,C2-CGP
MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP,0.12903225806451613,0.2207939753952024,0.16440575583821013,0.31475999088192674,1.2279241980401063,105,C2-CGP
MORI_IMMATURE_B_LYMPHOCYTE_DN,0.0020343333068572147,0.007589363607296777,0.4317076958033464,0.4461055698817579,1.6689948821269285,86,C2-CGP
MORI_IMMATURE_B_LYMPHOCYTE_UP,0.19600725952813067,0.30132395092433917,0.13145761164276346,0.36882830907084146,1.1917996002306377,40,C2-CGP
MORI_LARGE_PRE_BII_LYMPHOCYTE_DN,0.8581818181818182,0.8894142416723061,0.04831175810550189,0.23127518759239818,0.7525636047013685,41,C2-CGP
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP,6.67359669075773e-5,3.8446053579399705e-4,0.5384340963099162,0.5004895998682762,1.8472730319063364,82,C2-CGP
MORI_MATURE_B_LYMPHOCYTE_DN,7.52701006657949e-6,5.3739849649140176e-5,0.610526878385931,0.5787273326604341,2.0380515509612405,64,C2-CGP
MORI_MATURE_B_LYMPHOCYTE_UP,0.6643835616438356,0.7308802482350535,0.07130529873400379,-0.24332691234698312,-0.9023495337433199,67,C2-CGP
MORI_PLASMA_CELL_DN,0.12455516014234876,0.21505613624717113,0.16693384871319314,0.4450308236439462,1.2985630083422228,24,C2-CGP
MORI_PLASMA_CELL_UP,0.0012614288513969109,0.005082219777493021,0.45505986738722953,0.5302379529206329,1.779923599082058,48,C2-CGP
MORI_PRE_BI_LYMPHOCYTE_DN,0.22603978300180833,0.33281768284520075,0.12098514214525231,0.32410904801437795,1.1403743892109608,63,C2-CGP
MORI_PRE_BI_LYMPHOCYTE_UP,0.0021159014264539593,0.007843859430020151,0.4317076958033464,0.4657274900811368,1.6764742295786423,71,C2-CGP
