pathway,pval,padj,log2err,ES,NES,size,collection
GOBP_RRNA_METABOLIC_PROCESS,0.0016382661937659462,0.012575002153975138,0.45505986738722953,0.32980228477408335,1.4342867910435588,279,C5-GO-BP
GOBP_RRNA_METHYLATION,0.38223938223938225,0.5181809689874206,0.09196861400004266,0.354964917639464,1.0514560384554867,28,C5-GO-BP
GOBP_RRNA_MODIFICATION,0.3513011152416357,0.4905495196192871,0.09466462231533423,0.33131737538804074,1.0518017876180041,39,C5-GO-BP
GOBP_RRNA_PROCESSING,0.004680917873568904,0.026663561288724293,0.40701791892395395,0.33437264301071007,1.4379593299327427,231,C5-GO-BP
GOBP_RRNA_TRANSCRIPTION,0.26353790613718414,0.4148007679930773,0.11056471633661853,0.3399090045561009,1.13263129572503,47,C5-GO-BP
GOBP_RUFFLE_ASSEMBLY,0.8605947955390335,0.8882108970271659,0.04919275210451909,0.24007968874191707,0.7428548575243862,34,C5-GO-BP
GOBP_RUFFLE_ORGANIZATION,0.4675324675324675,0.5849805122494433,0.07871138069864847,0.3047509927020401,0.9881817635477008,42,C5-GO-BP
GOBP_SALIVARY_GLAND_DEVELOPMENT,0.8830897703549061,0.9048911331707389,0.05334778506754903,-0.2352920744367435,-0.715251975166981,26,C5-GO-BP
GOBP_SARCOMERE_ORGANIZATION,0.05791505791505792,0.16214199694462453,0.2616635217115731,0.4963240972699041,1.4701818212792017,28,C5-GO-BP
GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,0.001690240953987606,0.012856538659064097,0.45505986738722953,0.5898181258165669,1.7471242907735138,28,C5-GO-BP
GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,1.551669517786608e-4,0.0022058535675236503,0.5188480777437918,-0.4857437317295818,-1.8319598091266491,74,C5-GO-BP
GOBP_SCHWANN_CELL_DIFFERENTIATION,0.015711663407202276,0.0628840623512072,0.35248785758361917,0.49357878266982447,1.5669176581349282,39,C5-GO-BP
GOBP_SECONDARY_METABOLIC_PROCESS,0.05947955390334572,0.16567544343251725,0.2529611230696109,0.47118045913460743,1.4444079745857585,32,C5-GO-BP
GOBP_SECONDARY_PALATE_DEVELOPMENT,0.17745302713987474,0.32708173094531734,0.15016980212840597,-0.47349465251364087,-1.270490875721554,16,C5-GO-BP
GOBP_SECRETION_BY_TISSUE,0.29713114754098363,0.4456570388610692,0.11101149245045029,-0.37796291169453683,-1.1020931777491172,22,C5-GO-BP
GOBP_SECRETORY_GRANULE_LOCALIZATION,0.3231357552581262,0.46847020663122907,0.10135074379709887,0.4224011227129952,1.110135686052691,16,C5-GO-BP
GOBP_SECRETORY_GRANULE_ORGANIZATION,0.5435779816513762,0.6398841646750444,0.08197787965012722,-0.26469034667958213,-0.9474003885253413,53,C5-GO-BP
GOBP_SEGMENTATION,0.0021967096322440707,0.015580881400009633,0.4317076958033464,-0.45313905142000754,-1.6619285959304364,64,C5-GO-BP
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY,0.3929236499068901,0.5273594183773824,0.08835944425009051,0.3398916972495596,1.0444967854769487,33,C5-GO-BP
GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT,0.10438413361169102,0.2345504388364814,0.19991523130966152,-0.5102770877738774,-1.3691862847126892,16,C5-GO-BP
GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT,0.06832298136645963,0.17931449129901425,0.24891111443470243,-0.47569055443651664,-1.4323101083777192,25,C5-GO-BP
GOBP_SENSORY_ORGAN_DEVELOPMENT,7.541203475006661e-4,0.00737748267689931,0.47727081536286214,-0.3001884692524513,-1.3946097398923603,368,C5-GO-BP
GOBP_SENSORY_ORGAN_MORPHOGENESIS,0.01314098993684282,0.055642327667085094,0.3807304007227924,-0.3220312869706487,-1.377648755762234,172,C5-GO-BP
GOBP_SENSORY_PERCEPTION,0.6468699839486356,0.7261358551036103,0.05559470977588687,0.2164509277575082,0.939749105472482,262,C5-GO-BP
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS,0.583804143126177,0.6726352053427714,0.06815134386794833,0.29466773478950087,0.9192186699255157,36,C5-GO-BP
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,0.9143518518518519,0.9309663615765978,0.05652995250563114,-0.1964483433894915,-0.7757296169586497,95,C5-GO-BP
